Age,GPA,Attendance_Rate,Study_Hours_Per_Week,Homework_Submission_Rate,Distance_From_School,Family_Size,Disciplinary_Actions,Teacher_Evaluation_Score,Parent_Teacher_Meetings_Attended,Extracurricular_Participation,,Gender,Health_Status,School_Transportation,Part_Time_Job,Special_Education_Support,Online_Learning_Participation,School_Facilities_Access,Parent_Education,Family_Income,Parent_Occupation,Student_ID,Dropout_Risk
15,2.633750414,30,4.917527927,21.23393639,13.62505584,5,1,6.970290629,0,0,,M,Poor,Yes,Yes,No,Low,Full,Primary,Low,Unemployed,1102,1
16,2.882520189,69.55909989,10.31980026,63.21129661,11.75727204,4,1,6.132407671,3,0,,F,Poor,Yes,Yes,No,High,Full,Bachelor,Middle,Private,1969,0
16,3.800912169,82.7547086,9.613558787,75.43977701,0.587232015,5,0,8.164363676,4,2,,M,Good,Yes,No,No,High,Full,Secondary,Low,Private,3729,0
16,3.582338371,80,18.32553296,75,0.5,2,0,9.325749292,2,0,,M,Fair,Yes,No,No,Low,Full,Master,Middle,Self-employed,3118,0
16,3.311454707,80.01467918,5.489038077,61.30995414,10.01674445,6,0,8.993060674,0,2,,M,Good,No,No,No,Medium,Full,Secondary,Middle,Government,2394,0
18,2.420092591,30,4.715292811,60.39979747,5.615445029,3,2,7.644841479,1,0,,M,Good,Yes,No,No,Medium,Full,Bachelor,High,Unemployed,524,1
16,2.632795528,63.76149736,6.900159725,61.6627691,1.47398567,3,2,7.854307088,1,1,,F,Good,Yes,No,No,High,Full,Secondary,Middle,Unemployed,2281,0
18,2.679491075,60,11.49719453,79.84139384,20,6,1,7.643357485,2,0,,F,Good,Yes,No,No,Low,Limited,Bachelor,Low,Unemployed,2693,0
15,2.891818479,80,14.5673441,75,3.199812537,1,0,8.0608047,2,2,,F,Fair,No,No,No,Low,Limited,Bachelor,Low,Private,4129,0
15,3.735922615,80,12.59491894,75,3.660634167,2,0,8.689813888,2,1,,M,Poor,Yes,No,No,Medium,Full,Bachelor,Middle,Self-employed,2886,0
16,2.79590301,70.68513277,5.159286522,90,7.922657592,5,1,7.714097523,3,0,,F,Fair,Yes,No,No,Medium,Limited,Secondary,High,Private,1429,0
19,2.462022292,75.7820571,8.211745977,51.10380415,1.490951431,1,0,8.845968229,0,1,,F,Good,Yes,No,No,High,Full,Master,High,Government,2582,0
16,2.161296708,30,1.519301934,37.65097238,12.61793702,7,2,6.160094131,1,1,,F,Fair,Yes,No,No,Low,Limited,Bachelor,Low,Government,682,1
19,2.268969068,57.12350326,2.780592306,55.00946777,2,3,7,4.254882765,0,2,,F,Fair,No,No,Yes,Low,Full,Bachelor,Middle,Private,604,1
18,2.450508612,95,9.386617075,73.31335612,2.110493569,3,1,5.8949173,2,0,,F,Poor,Yes,No,No,Medium,Full,Bachelor,Middle,Government,1490,0
15,3.703042616,80,11.88129991,85.85541444,3.100102287,2,0,9.081388402,3,3,,F,Fair,Yes,No,No,Medium,Full,Bachelor,Middle,Self-employed,4086,0
15,3.444776145,86.3583312,17.27270018,75,6.458529774,2,0,7.774202505,0,2,,F,Good,Yes,No,No,Medium,Full,Master,Middle,Private,4352,0
16,4.047997383,83.99934236,17.87469787,80.54525824,1.281161876,4,1,8.091064245,3,2,,F,Fair,Yes,No,No,High,Full,Secondary,Low,Unemployed,3123,0
16,3.394715619,80,19.44409184,80.57535376,0.5,6,0,8.544610261,2,1,,M,Good,Yes,No,No,High,Full,Bachelor,Middle,Self-employed,4003,0
16,2.444241713,40.40548327,5.280600234,36.63305485,8.300120458,5,3,6.561425089,1,0,,F,Poor,Yes,Yes,Yes,Low,Full,Primary,Middle,Private,61,1
17,2.389573814,63.27307352,11.29943784,55.7830677,6.652447239,4,2,7.528846429,2,0,,F,Fair,Yes,No,No,High,Full,Secondary,Middle,Government,1970,0
15,2.046878957,30,3.008421083,27.13568725,12.96981702,7,3,4.729404105,0,1,,F,Good,Yes,Yes,No,Medium,Full,Primary,Middle,Self-employed,672,1
16,2.26079955,51.94581089,5.064167046,27.69291322,2,6,1,3.788899514,0,0,,M,Fair,Yes,No,No,Low,Limited,Bachelor,Middle,Unemployed,93,1
17,2.128454037,30,3.970609259,54.38317539,8.231953428,2,4,4.276599596,0,0,,M,Fair,Yes,Yes,No,Low,Limited,Primary,High,Self-employed,667,1
15,2.991379739,83.87348086,10.37323641,75,2.262430817,3,0,8.490665634,1,2,,F,Good,Yes,No,No,High,Full,Bachelor,Middle,Government,3708,0
16,2.610092065,71.2608161,8.414078085,84.12711978,1.639072815,4,0,7.316674799,1,0,,M,Fair,Yes,No,No,Low,Full,Secondary,Low,Private,1888,0
15,3.679475228,95.98731556,5.683644474,75,0.858150446,5,0,8.747411543,2,1,,F,Fair,Yes,No,No,Medium,Limited,Bachelor,Middle,Private,3267,0
17,1.844645172,30,0.998188696,20,11.16115416,3,1,3.536004848,3,0,,M,Good,No,No,No,Low,Full,Primary,Low,Self-employed,281,1
18,2.762572963,78.80170718,6.710874422,50,1.505601529,4,1,8.168859143,2,0,,F,Poor,Yes,No,No,High,Full,Master,Middle,Government,1720,0
16,3.701492343,93.49700703,16.29418613,75,0.5,5,1,8.642823683,2,4,,M,Good,Yes,No,No,High,Full,Bachelor,Middle,Private,3739,0
16,2.317361394,64.49932196,3.405894032,21.18574993,2,2,2,5.733697968,0,3,,M,Fair,Yes,No,No,Low,Limited,Master,Middle,Self-employed,360,1
16,0.802530915,44.47281501,3.432526683,75.71299857,8.169733098,4,2,4.122467235,1,0,,F,Good,No,No,Yes,Low,Minimal,Bachelor,Middle,Private,900,1
16,3.856763362,83.09323819,14.20945794,78.59502402,2.711963799,3,0,9.054220213,4,1,,M,Good,Yes,Yes,No,Low,Full,Master,High,Self-employed,3592,0
16,2.769811835,86.0737753,9.795069517,72.42014098,9.193695174,1,0,6.715020888,2,2,,F,Good,Yes,Yes,Yes,High,Full,Master,High,Private,1936,0
16,3.688186376,97.71100359,15.52489952,86.33158277,3.551302397,4,1,9.219913044,4,3,,F,Good,Yes,No,No,Low,Full,Master,Low,Self-employed,4369,0
19,2.758250109,81.22303735,10.97037348,67.80219099,3.851823508,9,1,7.850246553,2,0,,M,Good,Yes,No,No,Low,Full,Primary,Middle,Private,1995,0
15,3.633314475,97.71823364,8.911081278,82.83289364,5.233701125,1,0,9.983530767,1,3,,M,Good,Yes,No,No,Medium,Limited,Master,Middle,Private,3795,0
15,3.650683551,86.12295829,7.070385584,75,1.765162471,2,0,8.387111208,4,4,,F,Good,No,No,No,High,Full,Secondary,Low,Self-employed,2896,0
16,3.818329896,88.91560019,8.374425641,75,1.303456151,2,1,7.29689371,4,3,,M,Good,Yes,No,No,High,Limited,Secondary,High,Government,3255,0
16,2.202700845,48.22648581,3.635732658,35.34947444,9.621028408,6,2,5.122826659,1,0,,M,Fair,Yes,No,No,Low,Full,Primary,Low,Self-employed,761,1
16,3.300058547,85.73266906,7.77205063,87.99693615,7.203293702,7,3,7.808676513,1,1,,F,Good,Yes,Yes,No,High,Limited,Secondary,High,Private,2159,0
17,2.718701758,74.85711539,4.638994403,59.8625765,2.475533957,5,1,8.436316116,1,2,,F,Fair,Yes,No,No,Low,Full,Secondary,High,Private,1907,0
17,2.334095462,76.88370097,5.885331907,62.03079711,12.29679562,10,5,2.000468725,0,0,,F,Poor,Yes,Yes,Yes,High,Full,Primary,Low,Private,43,1
15,3.205900055,60,5.094263829,75.13446187,2.137700695,2,0,7.153613,6,1,,F,Good,Yes,Yes,No,High,Full,Secondary,High,Self-employed,2174,0
15,2.408176699,30,1.243729567,36.66950851,7.747055599,3,1,5.262491417,0,2,,M,Good,Yes,Yes,Yes,High,Full,Primary,Middle,Unemployed,205,1
16,2.814180514,62.66629062,4.088849189,59.56403187,6.99144171,6,0,5.212152645,6,1,,M,Good,Yes,No,No,Low,Full,Bachelor,High,Private,1474,0
16,2.195992122,85.80531494,7.674622106,72.55505359,7.8382291,4,1,8.250548886,0,0,,M,Good,No,No,No,Medium,Full,Bachelor,High,Self-employed,2101,0
16,2.987432934,76.80364324,9.763286082,85.28732813,3.876786671,3,0,7.696099231,1,1,,F,Fair,Yes,Yes,No,High,Full,Secondary,High,Government,2594,0
17,2.172082598,37.69492444,4.44353824,39.63677161,7.465085442,6,3,5.680757847,1,0,,F,Good,No,Yes,No,Low,Full,Secondary,Middle,Private,69,1
17,3.499473506,90.21035076,15.53642477,80.47606011,0.704120452,2,0,9.435184648,2,1,,F,Good,Yes,Yes,No,Medium,Full,Bachelor,High,Self-employed,4372,0
17,2.769365628,72.20375474,2.14737782,68.99725424,4.323287345,3,0,6.085234376,0,2,,M,Good,No,No,No,High,Full,Bachelor,Middle,Government,1876,0
17,3.343027757,80,13.2242365,80.20557743,0.618555122,3,0,7.786480769,4,0,,F,Good,Yes,Yes,No,Low,Full,Secondary,Low,Government,3580,0
15,4.09584226,87.57430569,16.4424087,80.12027573,1.218670611,3,0,7.797785001,2,7,,F,Good,No,No,No,Low,Minimal,Bachelor,Middle,Self-employed,2833,0
17,3.385212287,80,12.23650215,82.09956675,3.95079187,3,0,7.961007458,2,4,,F,Fair,Yes,No,No,High,Limited,Secondary,Middle,Private,3906,0
16,3.32165303,92.01801044,18.71803827,95.80060837,0.52054363,6,0,6.986811057,6,3,,F,Good,No,No,No,Medium,Full,Secondary,Middle,Unemployed,3473,0
18,3.01769636,76.40207648,9.905324326,90,2.851821061,2,2,8.327572404,2,1,,M,Good,Yes,No,No,High,Limited,Secondary,Low,Private,2232,0
17,2.223079083,30,7.082356315,39.72216601,2.02599507,3,6,5.087318692,0,1,,F,Poor,Yes,No,Yes,Medium,Limited,Bachelor,Low,Unemployed,138,1
15,2.822071457,80,10.0337616,86.63118725,3.69013907,2,0,8.701659069,2,2,,M,Good,Yes,No,No,Medium,Full,Bachelor,Middle,Self-employed,2948,0
17,2.515071509,36.6912556,5.121903971,48.57625919,2,4,1,7.589076854,2,0,,F,Fair,Yes,Yes,No,Medium,Full,Secondary,Low,Government,797,1
18,1.980720835,92.26936774,8.283052735,50,5.744295073,4,0,6.143312641,1,1,,F,Good,Yes,No,No,High,Minimal,Secondary,Middle,Government,2181,0
17,2.880011854,61.72683697,6.732980415,50,11.21481554,4,0,8.07451188,3,0,,F,Good,Yes,No,Yes,High,Full,Secondary,Middle,Self-employed,2129,0
15,3.335265426,80,18.23685262,75,12.09016975,3,0,7.988507826,2,2,,M,Good,Yes,No,No,High,Full,Master,Middle,Government,3635,0
17,3.768287857,89.92291242,17.54769123,83.22043816,15,2,0,7.669701032,1,2,,M,Fair,Yes,No,No,Medium,Limited,Bachelor,Low,Private,3178,0
16,1.971283402,30,4.083700616,20,2,1,2,8.146220008,1,1,,M,Fair,Yes,Yes,Yes,Medium,Limited,Master,Low,Self-employed,759,1
16,1.644536802,30,4.148628506,20,6.342326804,3,4,3.580458697,1,0,,F,Good,Yes,Yes,No,Low,Minimal,Primary,Middle,Self-employed,542,1
18,2.075368052,30,0.194482864,47.5424361,19.4776588,6,2,5.53119191,2,0,,F,Fair,Yes,Yes,No,High,Limited,Secondary,Low,Private,1020,1
15,3.814519557,86.21691474,8.218436216,95.82693729,1.340581252,2,0,8.536362198,3,2,,M,Fair,Yes,No,Yes,Medium,Full,Master,Low,Self-employed,3758,0
15,3.173040712,91.39562264,14.48244435,78.90444432,0.679565922,3,0,8.209143545,1,2,,M,Good,Yes,No,No,High,Full,Master,High,Private,3032,0
16,3.571713351,88.26779214,13.65347363,92.72303514,0.88134117,6,0,8.385864161,2,2,,F,Good,Yes,No,No,High,Limited,Secondary,High,Government,3553,0
17,2.282580973,30,7.284375493,31.9034027,5.555850805,4,3,6.630597216,2,0,,M,Good,Yes,No,Yes,Low,Limited,Secondary,Low,Private,166,1
19,1.53361263,30,2.648527543,20,9.427320942,6,2,5.601474258,0,1,,M,Fair,Yes,No,No,High,Minimal,Bachelor,Low,Private,249,1
17,2.559375043,66.73913206,10.71739314,50,1.195402858,3,2,6.830953743,1,0,,M,Fair,Yes,No,No,High,Full,Bachelor,Middle,Private,1332,0
16,2.836130674,60,9.286972728,58.36681886,2.265676583,4,1,8.227751267,1,3,,F,Good,Yes,No,No,Low,Full,Bachelor,Middle,Self-employed,2018,0
17,1.706460903,60.51669791,-0.244314531,20,2,4,3,5.355077927,2,1,,M,Fair,Yes,No,Yes,Medium,Limited,Secondary,Middle,Self-employed,447,1
17,2.841235818,76.801709,9.733405879,90,7.534678092,5,0,7.798025989,3,0,,M,Poor,Yes,Yes,No,Low,Full,Master,Middle,Self-employed,2483,0
16,3.825818078,88.86240859,9.295295443,91.02397151,2.689988147,4,0,8.327206859,1,1,,M,Fair,Yes,No,No,Low,Limited,Primary,High,Self-employed,2907,0
18,2.693640327,60,9.826292061,58.51320929,5.328469595,5,1,6.467477925,1,1,,F,Good,Yes,No,No,Medium,Full,Master,Middle,Government,1359,0
15,3.871187678,94.32435173,8.419406713,90.145878,8.203288484,4,0,9.33670114,5,3,,M,Poor,No,No,No,High,Full,Secondary,Middle,Private,2846,0
16,3.248511692,61.08797552,5.193677162,68.90217405,2.546089448,5,0,6.254086567,1,0,,F,Good,Yes,No,No,Medium,Full,Secondary,High,Government,2146,0
16,3.05635735,66.18212911,6.678243722,57.32944787,1.194672731,7,1,6.213825788,2,3,,M,Good,No,No,No,High,Full,Master,Middle,Government,1330,0
15,3.748474725,80,9.731004413,75,2.812821141,3,0,9.495623512,2,0,,M,Good,Yes,No,No,Medium,Full,Master,Middle,Government,2854,0
15,3.076715652,80,19.27337766,75,0.5,5,0,8.997528989,2,0,,F,Good,Yes,No,Yes,Low,Full,Master,Middle,Unemployed,2786,0
17,1.770752443,30,7.557634312,35.01210616,2,8,2,7.509545648,1,0,,F,Good,Yes,Yes,No,High,Full,Bachelor,Low,Self-employed,764,1
16,3.225012656,85.97945443,17.46234048,85.28564726,4.456618099,3,0,8.734241489,1,2,,M,Fair,No,No,No,Medium,Full,Bachelor,Middle,Private,3494,0
16,2.418030998,60,6.886770837,72.75912637,3.604635313,1,2,5.949119295,1,2,,F,Good,Yes,No,No,High,Full,Primary,Low,Private,2151,0
19,2.025056362,45.26866094,1.494268988,22.46170836,3.021580639,6,4,4.253106934,2,2,,F,Fair,Yes,Yes,No,Low,Minimal,Primary,Middle,Self-employed,435,1
16,2.533594765,89.88639745,9.071374666,50,8.79758395,3,2,8.068474256,0,1,,F,Good,Yes,No,No,Low,Full,Secondary,High,Private,2123,0
18,2.347688186,32.49222977,2.081390232,25.6512015,2.016029351,3,1,5.226378913,1,0,,M,Poor,Yes,No,No,Medium,Full,Secondary,Low,Self-employed,578,1
15,3.128204426,95.73764785,11.08950652,83.43576219,4.159484172,5,0,8.182802858,4,5,,F,Good,Yes,Yes,No,High,Full,Bachelor,High,Self-employed,2901,0
16,2.991121747,92.49010464,14.83031058,92.2860312,1.905898546,2,0,8.006049982,5,4,,M,Good,Yes,No,No,Low,Full,Bachelor,Low,Self-employed,3927,0
15,3.468514276,80,19.38401795,75,0.61616062,4,0,8.123114326,2,1,,F,Good,Yes,No,No,High,Limited,Master,Middle,Private,3279,0
15,3.952918399,96.16199714,16.93531459,75,1.195659663,7,0,8.071880767,6,4,,M,Good,Yes,No,No,High,Full,Master,Low,Private,2967,0
15,3.002177322,86.77862606,15.41758119,75,3.894919166,1,0,7.732308677,3,5,,F,Fair,Yes,No,No,High,Limited,Bachelor,Middle,Private,3375,0
17,3.532334769,82.00571339,17.85207294,86.41531938,3.003471837,3,1,8.669807304,3,1,,F,Fair,Yes,No,No,High,Full,Master,High,Unemployed,2815,0
16,3.552056785,91.06749778,11.98688052,79.48989678,0.5,2,0,7.440429996,8,4,,F,Good,Yes,No,No,Low,Minimal,Secondary,Middle,Private,4313,0
17,2.901749701,61.36851232,4.768302421,90,14.89120215,3,0,8.441529569,2,1,,F,Fair,Yes,No,No,High,Full,Bachelor,Middle,Private,2449,0
17,2.432045089,60,7.812972273,55.35284498,15.80399748,5,1,6.454479999,3,1,,F,Fair,Yes,Yes,No,Medium,Full,Primary,Low,Unemployed,1849,0
20,2.140908061,30,5.356921876,35.70082223,2,4,3,7.950084587,1,0,,M,Poor,Yes,Yes,No,Medium,Full,Secondary,High,Government,763,1
17,3.607893705,92.54929093,15.54751158,75,1.460249709,5,0,8.039479371,3,0,,F,Good,Yes,No,Yes,High,Full,Primary,Middle,Private,3038,0
18,1.250132963,30.2454332,3.35452917,46.66564414,2,7,6,6.168816663,0,1,,F,Fair,Yes,No,No,Low,Limited,Secondary,High,Unemployed,389,1
18,2.179834849,30,5.892165598,61.14546023,4.096414403,8,4,7.677311677,0,0,,M,Fair,Yes,Yes,No,High,Full,Master,Middle,Self-employed,236,1
16,2.328976012,30,5.431898812,27.30311439,2,5,2,4.062230966,3,3,,M,Good,Yes,No,No,High,Full,Secondary,Middle,Private,1078,1
17,2.240923494,60,13.97404236,86.57174391,3.084296265,5,1,4.83654065,2,1,,M,Good,Yes,No,No,Low,Full,Master,Middle,Government,1985,0
15,2.683424862,30,1.331360293,22.88967806,5.81058764,4,2,5.120667269,0,0,,M,Fair,No,No,No,Low,Limited,Secondary,Low,Private,268,1
15,3.149820475,80,5.72510173,90.72752308,0.5,7,0,8.473054885,1,1,,M,Poor,Yes,Yes,Yes,High,Full,Master,Middle,Private,3378,0
18,2.072021763,55.04807424,4.956400904,49.548959,9.180277831,4,5,7.758118441,1,0,,F,Fair,Yes,Yes,No,Low,Full,Secondary,Low,Self-employed,771,1
15,3.045531332,61.82196538,12.33432749,58.58586477,1,4,1,6.583492753,3,2,,F,Good,No,No,No,High,Full,Secondary,Middle,Government,2166,0
15,0.976746684,40.32944337,7.522612662,23.57537597,5.567412604,8,3,6.251846937,1,0,,M,Fair,Yes,Yes,No,Low,Full,Bachelor,Low,Private,438,1
17,2.523984038,30,1.34536716,32.76139095,7.861008795,3,2,4.127678052,1,1,,F,Fair,No,No,No,Medium,Full,Secondary,High,Unemployed,674,1
17,2.72247326,30,6.930056241,42.42164768,3.801388956,5,4,5.05958372,1,2,,F,Fair,Yes,Yes,No,Medium,Full,Primary,High,Private,250,1
17,2.512341011,92.16791525,7.344119696,68.15302893,20,4,0,5.507680362,3,1,,F,Fair,Yes,No,No,High,Limited,Primary,Middle,Government,2202,0
15,2.894668732,76.30406909,12.1265131,71.00356988,1,5,1,6.190225055,0,2,,F,Good,Yes,No,No,High,Full,Master,Low,Government,1575,0
16,3.59340611,81.7551476,20.30891288,90.3538124,1.277057992,1,0,9.168736444,4,2,,M,Fair,Yes,No,No,High,Full,Bachelor,Middle,Private,3144,0
16,3.104205373,68.77422534,8.689086759,80.794365,4.436679668,4,1,7.274372711,1,2,,M,Poor,Yes,No,No,Low,Full,Master,High,Government,2143,0
15,3.435325791,84.96456486,15.98585387,83.67852275,1.486624252,2,0,8.999406032,4,2,,F,Poor,Yes,No,No,Medium,Full,Primary,Low,Unemployed,3420,0
17,2.70589938,60,3.163864334,50,16.48094565,3,1,8.959573175,4,0,,M,Good,Yes,No,No,High,Full,Secondary,High,Private,2082,0
17,3.068148216,80.47772371,5.940536662,73.37810153,5.597592314,5,2,7.930196858,3,1,,F,Poor,Yes,Yes,No,Medium,Full,Bachelor,High,Self-employed,1824,0
16,2.487477694,30,3.58971439,20,10.10647026,5,3,7.768655843,2,0,,F,Good,No,No,No,Low,Full,Primary,Low,Private,488,1
20,2.176394068,30,5.722651674,20,25,5,2,5.950713951,1,0,,M,Good,Yes,No,Yes,Low,Minimal,Primary,Low,Self-employed,881,1
16,1.619574277,30,4.491688903,20.21102502,2.253784401,3,4,6.621227128,0,0,,M,Fair,Yes,Yes,No,Medium,Full,Bachelor,Middle,Unemployed,449,1
18,2.240131043,60,10.1973725,78.08207747,5.134967155,5,2,6.569485242,2,0,,M,Fair,Yes,No,No,Low,Full,Master,High,Government,1470,0
17,1.382510879,30,1.478797937,21.0780165,10.86878407,7,3,3.137494989,3,0,,M,Good,Yes,No,No,Medium,Full,Secondary,Low,Self-employed,717,1
15,3.686287666,83.34410856,17.30541778,84.89099691,5.052903694,4,0,7.748063156,3,3,,M,Good,Yes,No,No,High,Full,Bachelor,Middle,Government,3938,0
17,2.092924731,70.16318638,5.794858056,40.98486698,4.152822023,7,4,5.397390578,0,2,,M,Fair,Yes,Yes,Yes,Low,Full,Primary,Middle,Self-employed,51,1
16,2.849108599,95,9.259976771,80.1385854,8.476144796,4,0,7.284304555,2,0,,F,Good,Yes,No,No,High,Limited,Master,Low,Private,2049,0
17,2.639503329,88.39343632,9.251844099,76.91576875,1.680324719,5,2,6.509305941,3,0,,F,Fair,No,No,No,Medium,Full,Secondary,Middle,Government,1902,0
17,3.780972767,80,20.52116957,89.38113768,1.358838768,5,0,9.010533947,2,3,,M,Fair,Yes,No,Yes,High,Minimal,Secondary,Middle,Private,4101,0
17,3.543843667,80,22.44438023,94.29446408,3.224394376,6,0,8.029723649,1,1,,M,Good,No,No,Yes,High,Full,Secondary,High,Private,3150,0
17,3.243287871,81.58249448,13.97273631,75,3.733616694,4,0,8.055347183,2,0,,M,Good,Yes,No,No,High,Full,Master,High,Private,3157,0
16,3.191416231,81.19195906,9.357299274,89.00284129,11.30385007,2,1,6.511601094,1,0,,F,Good,Yes,No,No,High,Limited,Bachelor,Middle,Private,1169,0
19,1.683052258,30,5.063923327,20,22.08142182,6,3,3.024069845,0,1,,M,Good,No,Yes,No,Low,Full,Bachelor,Low,Private,83,1
15,2.989153628,80,11.38554092,75,6.959130186,3,0,7.503268158,2,2,,F,Good,No,No,No,Low,Full,Bachelor,Low,Government,3530,0
16,3.929464814,99.33778266,18.94458502,90.80300581,0.866170242,3,1,9.767726613,0,1,,F,Fair,Yes,Yes,No,Medium,Full,Bachelor,Middle,Private,3974,0
16,3.819367049,85.13714289,16.03906424,78.10870129,2.350755368,2,1,7.329811807,6,1,,F,Good,Yes,No,No,High,Full,Primary,Middle,Self-employed,2725,0
15,3.000934926,97.75129748,13.69320897,76.58143107,4.094115268,2,0,9.125605325,3,1,,M,Good,No,No,No,High,Full,Bachelor,Middle,Unemployed,4040,0
16,3.460606769,80,15.33685084,75,2.17995617,4,1,7.770427539,3,0,,M,Good,Yes,No,No,High,Limited,Bachelor,High,Government,3045,0
15,3.54552277,80,12.67502904,75,2.857952699,2,1,8.493106809,1,2,,M,Good,Yes,No,Yes,Medium,Full,Master,Middle,Private,3095,0
16,2.703290687,61.97930661,10.4060465,63.00079454,2.107143546,2,0,6.97146036,2,0,,M,Good,Yes,No,No,Medium,Full,Primary,Middle,Government,1461,0
18,3.431422692,80,16.36158182,75,0.5,3,0,7.069540202,3,3,,M,Fair,Yes,No,No,High,Full,Bachelor,Middle,Government,2819,0
17,2.96028211,60,7.714600062,78.09874883,19.48198941,4,0,4.995610989,1,0,,F,Fair,Yes,No,No,High,Full,Master,Low,Private,1894,0
17,2.533993992,68.05651958,6.386557888,85.03736649,2.942641224,6,1,7.691942057,5,0,,F,Good,Yes,No,No,High,Limited,Bachelor,Middle,Private,1669,0
17,3.338256132,80,12.80583843,91.54080371,1.911448545,4,0,8.124366143,4,1,,M,Good,No,Yes,No,High,Full,Bachelor,Middle,Private,2757,0
17,2.831890522,60,4.856927,65.74905583,13.26485094,2,0,8.197871885,1,3,,F,Fair,Yes,Yes,No,High,Full,Bachelor,Low,Government,2001,0
17,2.027210991,30,1.140655391,56.28337857,9.543378497,5,6,5.576276768,0,1,,M,Good,Yes,No,No,Medium,Full,Primary,High,Private,476,1
16,2.113617535,30,2.387054951,32.55218086,5.665669984,5,3,5.313119822,2,2,,M,Good,No,No,No,Low,Full,Secondary,Low,Private,518,1
17,3.799870802,80,7.619086791,95.53539682,11.09467765,3,1,9.35334114,3,2,,F,Good,Yes,No,No,Medium,Full,Secondary,Middle,Government,2871,0
16,1.586369571,43.98875895,3.711111338,46.35107693,2.405332923,6,2,4.000495559,1,2,,F,Good,Yes,Yes,No,Low,Full,Primary,Low,Unemployed,405,1
16,2.86100777,30,4.622684762,32.57566316,17.03540278,3,2,6.050446164,2,0,,M,Good,No,Yes,Yes,Medium,Limited,Primary,Low,Unemployed,385,1
15,2.987168598,83.11482263,10.44107915,76.20786839,3.777078603,2,0,9.46390978,6,3,,M,Good,Yes,No,No,High,Limited,Bachelor,Middle,Government,3989,0
16,3.477463066,80,18.37857821,86.93085676,0.546810132,4,0,9.246159876,1,3,,M,Good,No,No,No,High,Minimal,Primary,Middle,Self-employed,4047,0
17,2.696416851,71.12981615,7.846628035,90,9.022085454,9,1,6.046089112,2,2,,M,Good,Yes,No,No,High,Full,Bachelor,Low,Self-employed,2153,0
16,2.802946041,90.89537816,15.5620593,50,1.137883907,5,1,7.630750467,0,0,,M,Good,No,No,No,High,Full,Primary,Middle,Government,1634,0
16,3.990037525,84.7314235,13.35529926,81.44004399,1.072260933,4,0,9.402757245,2,2,,M,Good,Yes,No,No,Medium,Full,Secondary,High,Self-employed,4402,0
18,2.29478731,40.63033531,7.684022195,64.7840721,9.679277019,6,3,7.935356536,0,0,,M,Fair,Yes,Yes,No,High,Full,Bachelor,Middle,Private,689,1
17,4.09868733,90.13291935,16.11570342,90.62455537,2.758859037,3,1,8.001141487,5,1,,F,Good,Yes,Yes,No,Low,Full,Bachelor,Low,Government,4004,0
17,3.743768616,80,7.845899008,75.89440714,9.212380521,1,0,9.792325636,4,4,,F,Fair,No,Yes,No,Low,Minimal,Secondary,High,Private,2875,0
18,2.993453007,67.18939885,8.449328575,73.47411396,20,4,0,7.763408305,1,1,,M,Good,Yes,No,No,High,Full,Bachelor,Middle,Private,1241,0
16,2.033153816,30,4.545221304,37.61685575,2,8,4,6.1457363,1,1,,M,Poor,Yes,No,No,High,Full,Bachelor,High,Self-employed,63,1
17,3.590660323,89.95694684,19.26443437,77.42189774,3.489243031,1,0,7.134347104,4,3,,M,Good,No,No,No,High,Full,Bachelor,High,Unemployed,3354,0
